month,rank,char,opp,score
202504,42,MANON,ED,4.393
202504,42,MANON,LUKE,4.841
202504,42,MANON,TERRY,4.944
202504,42,MANON,E. HONDA,4.958
202504,42,MANON,KEN,4.911
202504,42,MANON,KIMBERLY,4.839
202504,42,MANON,A.K.I.,4.815
202504,42,MANON,LILY,4.804
202504,42,MANON,RYU,4.889
202504,42,MANON,DEE JAY,5.140
202504,42,MANON,AKUMA,4.904
202504,42,MANON,JURI,5.117
202504,42,MANON,MARISA,4.985
202504,42,MANON,GUILE,4.973
202504,42,MANON,JAMIE,5.052
202505,36,E. HONDA,KIMBERLY,5.304
202505,36,E. HONDA,DHALSIM,6.171
202505,36,E. HONDA,JP,5.266
202505,36,E. HONDA,RASHID,5.228
202505,36,E. HONDA,DEE JAY,5.023
202505,36,E. HONDA,LUKE,5.139
202505,36,E. HONDA,A.K.I.,5.077
202505,36,E. HONDA,BLANKA,6.171
202505,36,E. HONDA,CHUN-LI,5.064
202505,36,E. HONDA,LILY,5.474
202505,36,E. HONDA,M. BISON,5.450
202505,36,E. HONDA,TERRY,5.138
202505,36,E. HONDA,MAI,5.153
202505,36,E. HONDA,GUILE,5.182
202505,36,E. HONDA,MARISA,4.790
202505,36,E. HONDA,KEN,4.909
202505,36,E. HONDA,MANON,4.915
202505,36,E. HONDA,JURI,5.338
202505,36,E. HONDA,CAMMY,5.559
202505,36,E. HONDA,JAMIE,5.208
202505,36,E. HONDA,ED,5.255
202505,36,E. HONDA,ZANGIEF,4.688
202505,36,E. HONDA,RYU,4.941
202505,36,E. HONDA,AKUMA,5.139
202505,36,KIMBERLY,E. HONDA,4.708
202505,36,KIMBERLY,DHALSIM,5.241
202505,36,KIMBERLY,JP,5.609
202505,36,KIMBERLY,RASHID,4.981
202505,36,KIMBERLY,DEE JAY,4.964
202505,36,KIMBERLY,LUKE,5.186
202505,36,KIMBERLY,A.K.I.,5.313
202505,36,KIMBERLY,BLANKA,4.565
202505,36,KIMBERLY,CHUN-LI,5.016
202505,36,KIMBERLY,LILY,5.479
202505,36,KIMBERLY,M. BISON,5.093
202505,36,KIMBERLY,TERRY,4.865
202505,36,KIMBERLY,MAI,5.151
202505,36,KIMBERLY,GUILE,5.146
202505,36,KIMBERLY,MARISA,5.220
202505,36,KIMBERLY,KEN,4.989
202505,36,KIMBERLY,MANON,5.040
202505,36,KIMBERLY,JURI,5.067
202505,36,KIMBERLY,CAMMY,5.095
202505,36,KIMBERLY,JAMIE,5.018
202505,36,KIMBERLY,ED,5.526
202505,36,KIMBERLY,ZANGIEF,4.974
202505,36,KIMBERLY,RYU,5.225
202505,36,KIMBERLY,AKUMA,5.234
202505,36,DHALSIM,E. HONDA,3.852
202505,36,DHALSIM,KIMBERLY,4.759
202505,36,DHALSIM,JP,5.977
202505,36,DHALSIM,RASHID,4.534
202505,36,DHALSIM,DEE JAY,4.242
202505,36,DHALSIM,LUKE,5.212
202505,36,DHALSIM,A.K.I.,4.948
202505,36,DHALSIM,BLANKA,4.649
202505,36,DHALSIM,CHUN-LI,5.021
202505,36,DHALSIM,LILY,5.944
202505,36,DHALSIM,M. BISON,4.020
202505,36,DHALSIM,TERRY,4.718
202505,36,DHALSIM,MAI,5.435
202505,36,DHALSIM,GUILE,4.736
202505,36,DHALSIM,MARISA,5.591
202505,36,DHALSIM,KEN,5.075
202505,36,DHALSIM,MANON,5.475
202505,36,DHALSIM,JURI,5.114
202505,36,DHALSIM,CAMMY,4.706
202505,36,DHALSIM,JAMIE,5.413
202505,36,DHALSIM,ED,5.656
202505,36,DHALSIM,ZANGIEF,6.244
202505,36,DHALSIM,RYU,5.128
202505,36,DHALSIM,AKUMA,5.226
202505,36,JP,E. HONDA,4.742
202505,36,JP,KIMBERLY,4.424
202505,36,JP,DHALSIM,4.074
202505,36,JP,RASHID,5.000
202505,36,JP,DEE JAY,5.037
202505,36,JP,LUKE,5.033
202505,36,JP,A.K.I.,4.956
202505,36,JP,BLANKA,4.995
202505,36,JP,CHUN-LI,5.310
202505,36,JP,LILY,5.591
202505,36,JP,M. BISON,4.433
202505,36,JP,TERRY,5.284
202505,36,JP,MAI,5.277
202505,36,JP,GUILE,6.029
202505,36,JP,MARISA,5.281
202505,36,JP,KEN,5.132
202505,36,JP,MANON,5.319
202505,36,JP,JURI,4.795
202505,36,JP,CAMMY,4.971
202505,36,JP,JAMIE,5.224
202505,36,JP,ED,5.186
202505,36,JP,ZANGIEF,5.635
202505,36,JP,RYU,5.311
202505,36,JP,AKUMA,4.880
202505,36,RASHID,E. HONDA,4.814
202505,36,RASHID,KIMBERLY,5.057
202505,36,RASHID,DHALSIM,5.507
202505,36,RASHID,JP,5.022
202505,36,RASHID,DEE JAY,4.986
202505,36,RASHID,LUKE,4.928
202505,36,RASHID,A.K.I.,4.837
202505,36,RASHID,BLANKA,5.234
202505,36,RASHID,CHUN-LI,5.103
202505,36,RASHID,LILY,5.309
202505,36,RASHID,M. BISON,4.753
202505,36,RASHID,TERRY,5.068
202505,36,RASHID,MAI,5.093
202505,36,RASHID,GUILE,5.297
202505,36,RASHID,MARISA,5.258
202505,36,RASHID,KEN,5.037
202505,36,RASHID,MANON,5.012
202505,36,RASHID,JURI,5.090
202505,36,RASHID,CAMMY,4.825
202505,36,RASHID,JAMIE,4.921
202505,36,RASHID,ED,5.381
202505,36,RASHID,ZANGIEF,5.284
202505,36,RASHID,RYU,5.078
202505,36,RASHID,AKUMA,5.149
202505,36,DEE JAY,E. HONDA,5.022
202505,36,DEE JAY,KIMBERLY,5.060
202505,36,DEE JAY,DHALSIM,5.796
202505,36,DEE JAY,JP,4.987
202505,36,DEE JAY,RASHID,5.020
202505,36,DEE JAY,LUKE,4.858
202505,36,DEE JAY,A.K.I.,4.947
202505,36,DEE JAY,BLANKA,5.378
202505,36,DEE JAY,CHUN-LI,4.967
202505,36,DEE JAY,LILY,4.910
202505,36,DEE JAY,M. BISON,5.041
202505,36,DEE JAY,TERRY,5.022
202505,36,DEE JAY,MAI,4.927
202505,36,DEE JAY,GUILE,5.032
202505,36,DEE JAY,MARISA,4.694
202505,36,DEE JAY,KEN,5.171
202505,36,DEE JAY,MANON,4.891
202505,36,DEE JAY,JURI,5.046
202505,36,DEE JAY,CAMMY,5.254
202505,36,DEE JAY,JAMIE,5.241
202505,36,DEE JAY,ED,5.065
202505,36,DEE JAY,ZANGIEF,4.672
202505,36,DEE JAY,RYU,5.126
202505,36,DEE JAY,AKUMA,5.273
202505,36,LUKE,E. HONDA,4.898
202505,36,LUKE,KIMBERLY,4.847
202505,36,LUKE,DHALSIM,4.807
202505,36,LUKE,JP,4.988
202505,36,LUKE,RASHID,5.092
202505,36,LUKE,DEE JAY,5.162
202505,36,LUKE,A.K.I.,4.982
202505,36,LUKE,BLANKA,4.996
202505,36,LUKE,CHUN-LI,4.813
202505,36,LUKE,LILY,4.973
202505,36,LUKE,M. BISON,5.049
202505,36,LUKE,TERRY,5.129
202505,36,LUKE,MAI,4.985
202505,36,LUKE,GUILE,5.007
202505,36,LUKE,MARISA,5.042
202505,36,LUKE,KEN,5.060
202505,36,LUKE,MANON,5.156
202505,36,LUKE,JURI,5.132
202505,36,LUKE,CAMMY,5.066
202505,36,LUKE,JAMIE,5.052
202505,36,LUKE,ED,5.049
202505,36,LUKE,ZANGIEF,5.186
202505,36,LUKE,RYU,5.153
202505,36,LUKE,AKUMA,5.025
202505,36,A.K.I.,E. HONDA,4.951
202505,36,A.K.I.,KIMBERLY,4.683
202505,36,A.K.I.,DHALSIM,5.067
202505,36,A.K.I.,JP,5.061
202505,36,A.K.I.,RASHID,5.174
202505,36,A.K.I.,DEE JAY,5.068
202505,36,A.K.I.,LUKE,5.040
202505,36,A.K.I.,BLANKA,5.045
202505,36,A.K.I.,CHUN-LI,5.081
202505,36,A.K.I.,LILY,5.108
202505,36,A.K.I.,M. BISON,4.867
202505,36,A.K.I.,TERRY,5.037
202505,36,A.K.I.,MAI,5.159
202505,36,A.K.I.,GUILE,4.934
202505,36,A.K.I.,MARISA,5.155
202505,36,A.K.I.,KEN,5.084
202505,36,A.K.I.,MANON,5.074
202505,36,A.K.I.,JURI,5.016
202505,36,A.K.I.,CAMMY,4.821
202505,36,A.K.I.,JAMIE,5.129
202505,36,A.K.I.,ED,5.329
202505,36,A.K.I.,ZANGIEF,5.180
202505,36,A.K.I.,RYU,5.098
202505,36,A.K.I.,AKUMA,5.008
202505,36,BLANKA,E. HONDA,3.902
202505,36,BLANKA,KIMBERLY,5.439
202505,36,BLANKA,DHALSIM,5.360
202505,36,BLANKA,JP,5.028
202505,36,BLANKA,RASHID,4.808
202505,36,BLANKA,DEE JAY,4.676
202505,36,BLANKA,LUKE,5.023
202505,36,BLANKA,A.K.I.,4.969
202505,36,BLANKA,CHUN-LI,4.767
202505,36,BLANKA,LILY,5.558
202505,36,BLANKA,M. BISON,4.990
202505,36,BLANKA,TERRY,4.837
202505,36,BLANKA,MAI,4.944
202505,36,BLANKA,GUILE,4.520
202505,36,BLANKA,MARISA,5.261
202505,36,BLANKA,KEN,4.888
202505,36,BLANKA,MANON,5.210
202505,36,BLANKA,JURI,5.122
202505,36,BLANKA,CAMMY,5.618
202505,36,BLANKA,JAMIE,5.207
202505,36,BLANKA,ED,5.351
202505,36,BLANKA,ZANGIEF,5.396
202505,36,BLANKA,RYU,4.918
202505,36,BLANKA,AKUMA,5.033
202505,36,CHUN-LI,E. HONDA,4.928
202505,36,CHUN-LI,KIMBERLY,4.968
202505,36,CHUN-LI,DHALSIM,5.026
202505,36,CHUN-LI,JP,4.708
202505,36,CHUN-LI,RASHID,4.911
202505,36,CHUN-LI,DEE JAY,5.054
202505,36,CHUN-LI,LUKE,5.197
202505,36,CHUN-LI,A.K.I.,4.937
202505,36,CHUN-LI,BLANKA,5.252
202505,36,CHUN-LI,LILY,4.847
202505,36,CHUN-LI,M. BISON,4.814
202505,36,CHUN-LI,TERRY,5.014
202505,36,CHUN-LI,MAI,4.896
202505,36,CHUN-LI,GUILE,5.041
202505,36,CHUN-LI,MARISA,4.833
202505,36,CHUN-LI,KEN,5.135
202505,36,CHUN-LI,MANON,5.033
202505,36,CHUN-LI,JURI,5.196
202505,36,CHUN-LI,CAMMY,4.880
202505,36,CHUN-LI,JAMIE,4.898
202505,36,CHUN-LI,ED,5.278
202505,36,CHUN-LI,ZANGIEF,4.961
202505,36,CHUN-LI,RYU,5.187
202505,36,CHUN-LI,AKUMA,5.246
202505,36,LILY,E. HONDA,4.525
202505,36,LILY,KIMBERLY,4.556
202505,36,LILY,DHALSIM,4.092
202505,36,LILY,JP,4.427
202505,36,LILY,RASHID,4.716
202505,36,LILY,DEE JAY,5.128
202505,36,LILY,LUKE,5.051
202505,36,LILY,A.K.I.,4.896
202505,36,LILY,BLANKA,4.466
202505,36,LILY,CHUN-LI,5.203
202505,36,LILY,M. BISON,4.957
202505,36,LILY,TERRY,4.698
202505,36,LILY,MAI,5.161
202505,36,LILY,GUILE,5.272
202505,36,LILY,MARISA,5.221
202505,36,LILY,KEN,4.982
202505,36,LILY,MANON,5.165
202505,36,LILY,JURI,5.174
202505,36,LILY,CAMMY,5.204
202505,36,LILY,JAMIE,5.131
202505,36,LILY,ED,5.036
202505,36,LILY,ZANGIEF,5.630
202505,36,LILY,RYU,5.097
202505,36,LILY,AKUMA,5.130
202505,36,M. BISON,E. HONDA,4.589
202505,36,M. BISON,KIMBERLY,4.937
202505,36,M. BISON,DHALSIM,6.003
202505,36,M. BISON,JP,5.592
202505,36,M. BISON,RASHID,5.254
202505,36,M. BISON,DEE JAY,4.981
202505,36,M. BISON,LUKE,4.968
202505,36,M. BISON,A.K.I.,5.144
202505,36,M. BISON,BLANKA,5.036
202505,36,M. BISON,CHUN-LI,5.205
202505,36,M. BISON,LILY,5.045
202505,36,M. BISON,TERRY,4.865
202505,36,M. BISON,MAI,5.130
202505,36,M. BISON,GUILE,5.475
202505,36,M. BISON,MARISA,4.932
202505,36,M. BISON,KEN,4.877
202505,36,M. BISON,MANON,4.857
202505,36,M. BISON,JURI,5.067
202505,36,M. BISON,CAMMY,5.002
202505,36,M. BISON,JAMIE,4.808
202505,36,M. BISON,ED,5.090
202505,36,M. BISON,ZANGIEF,4.528
202505,36,M. BISON,RYU,5.046
202505,36,M. BISON,AKUMA,5.258
202505,36,TERRY,E. HONDA,4.912
202505,36,TERRY,KIMBERLY,5.166
202505,36,TERRY,DHALSIM,5.295
202505,36,TERRY,JP,4.746
202505,36,TERRY,RASHID,4.957
202505,36,TERRY,DEE JAY,4.975
202505,36,TERRY,LUKE,4.901
202505,36,TERRY,A.K.I.,4.988
202505,36,TERRY,BLANKA,5.203
202505,36,TERRY,CHUN-LI,4.998
202505,36,TERRY,LILY,5.315
202505,36,TERRY,M. BISON,5.161
202505,36,TERRY,MAI,4.969
202505,36,TERRY,GUILE,4.974
202505,36,TERRY,MARISA,5.037
202505,36,TERRY,KEN,5.071
202505,36,TERRY,MANON,4.933
202505,36,TERRY,JURI,5.099
202505,36,TERRY,CAMMY,5.083
202505,36,TERRY,JAMIE,5.111
202505,36,TERRY,ED,5.086
202505,36,TERRY,ZANGIEF,5.001
202505,36,TERRY,RYU,5.017
202505,36,TERRY,AKUMA,5.063
202505,36,MAI,E. HONDA,4.906
202505,36,MAI,KIMBERLY,4.861
202505,36,MAI,DHALSIM,4.612
202505,36,MAI,JP,4.745
202505,36,MAI,RASHID,4.941
202505,36,MAI,DEE JAY,5.100
202505,36,MAI,LUKE,5.040
202505,36,MAI,A.K.I.,4.861
202505,36,MAI,BLANKA,5.089
202505,36,MAI,CHUN-LI,5.128
202505,36,MAI,LILY,4.872
202505,36,MAI,M. BISON,4.893
202505,36,MAI,TERRY,5.058
202505,36,MAI,GUILE,4.986
202505,36,MAI,MARISA,4.959
202505,36,MAI,KEN,5.148
202505,36,MAI,MANON,5.073
202505,36,MAI,JURI,5.066
202505,36,MAI,CAMMY,4.945
202505,36,MAI,JAMIE,4.942
202505,36,MAI,ED,5.165
202505,36,MAI,ZANGIEF,4.919
202505,36,MAI,RYU,5.037
202505,36,MAI,AKUMA,5.126
202505,36,GUILE,E. HONDA,4.874
202505,36,GUILE,KIMBERLY,4.870
202505,36,GUILE,DHALSIM,5.291
202505,36,GUILE,JP,3.994
202505,36,GUILE,RASHID,4.754
202505,36,GUILE,DEE JAY,4.968
202505,36,GUILE,LUKE,5.019
202505,36,GUILE,A.K.I.,5.084
202505,36,GUILE,BLANKA,5.490
202505,36,GUILE,CHUN-LI,4.949
202505,36,GUILE,LILY,4.778
202505,36,GUILE,M. BISON,4.546
202505,36,GUILE,TERRY,5.077
202505,36,GUILE,MAI,5.041
202505,36,GUILE,MARISA,4.484
202505,36,GUILE,KEN,5.373
202505,36,GUILE,MANON,4.821
202505,36,GUILE,JURI,5.185
202505,36,GUILE,CAMMY,4.604
202505,36,GUILE,JAMIE,5.380
202505,36,GUILE,ED,5.082
202505,36,GUILE,ZANGIEF,4.873
202505,36,GUILE,RYU,5.084
202505,36,GUILE,AKUMA,5.354
202505,36,MARISA,E. HONDA,5.265
202505,36,MARISA,KIMBERLY,4.809
202505,36,MARISA,DHALSIM,4.453
202505,36,MARISA,JP,4.734
202505,36,MARISA,RASHID,4.748
202505,36,MARISA,DEE JAY,5.311
202505,36,MARISA,LUKE,4.989
202505,36,MARISA,A.K.I.,4.868
202505,36,MARISA,BLANKA,4.750
202505,36,MARISA,CHUN-LI,5.195
202505,36,MARISA,LILY,4.800
202505,36,MARISA,M. BISON,5.081
202505,36,MARISA,TERRY,4.985
202505,36,MARISA,MAI,5.043
202505,36,MARISA,GUILE,5.543
202505,36,MARISA,KEN,4.900
202505,36,MARISA,MANON,5.074
202505,36,MARISA,JURI,4.785
202505,36,MARISA,CAMMY,5.330
202505,36,MARISA,JAMIE,4.936
202505,36,MARISA,ED,5.038
202505,36,MARISA,ZANGIEF,5.215
202505,36,MARISA,RYU,4.988
202505,36,MARISA,AKUMA,5.031
202505,36,KEN,E. HONDA,5.129
202505,36,KEN,KIMBERLY,5.029
202505,36,KEN,DHALSIM,4.952
202505,36,KEN,JP,4.887
202505,36,KEN,RASHID,4.974
202505,36,KEN,DEE JAY,4.849
202505,36,KEN,LUKE,4.963
202505,36,KEN,A.K.I.,4.932
202505,36,KEN,BLANKA,5.144
202505,36,KEN,CHUN-LI,4.888
202505,36,KEN,LILY,5.054
202505,36,KEN,M. BISON,5.149
202505,36,KEN,TERRY,4.950
202505,36,KEN,MAI,4.883
202505,36,KEN,GUILE,4.661
202505,36,KEN,MARISA,5.125
202505,36,KEN,MANON,5.065
202505,36,KEN,JURI,5.134
202505,36,KEN,CAMMY,5.045
202505,36,KEN,JAMIE,5.059
202505,36,KEN,ED,5.017
202505,36,KEN,ZANGIEF,4.970
202505,36,KEN,RYU,5.017
202505,36,KEN,AKUMA,5.006
202505,36,MANON,E. HONDA,5.100
202505,36,MANON,KIMBERLY,4.964
202505,36,MANON,DHALSIM,4.570
202505,36,MANON,JP,4.709
202505,36,MANON,RASHID,5.013
202505,36,MANON,DEE JAY,5.122
202505,36,MANON,LUKE,4.865
202505,36,MANON,A.K.I.,4.950
202505,36,MANON,BLANKA,4.819
202505,36,MANON,CHUN-LI,4.980
202505,36,MANON,LILY,4.862
202505,36,MANON,M. BISON,5.163
202505,36,MANON,TERRY,5.073
202505,36,MANON,MAI,4.943
202505,36,MANON,GUILE,5.219
202505,36,MANON,MARISA,4.950
202505,36,MANON,KEN,4.955
202505,36,MANON,JURI,4.991
202505,36,MANON,CAMMY,5.225
202505,36,MANON,JAMIE,4.917
202505,36,MANON,ED,4.749
202505,36,MANON,ZANGIEF,5.318
202505,36,MANON,RYU,5.077
202505,36,MANON,AKUMA,4.995
202505,36,JURI,E. HONDA,4.694
202505,36,JURI,KIMBERLY,4.943
202505,36,JURI,DHALSIM,4.924
202505,36,JURI,JP,5.211
202505,36,JURI,RASHID,4.942
202505,36,JURI,DEE JAY,4.972
202505,36,JURI,LUKE,4.890
202505,36,JURI,A.K.I.,5.004
202505,36,JURI,BLANKA,4.910
202505,36,JURI,CHUN-LI,4.811
202505,36,JURI,LILY,4.852
202505,36,JURI,M. BISON,4.958
202505,36,JURI,TERRY,4.918
202505,36,JURI,MAI,4.949
202505,36,JURI,GUILE,4.824
202505,36,JURI,MARISA,5.221
202505,36,JURI,KEN,4.886
202505,36,JURI,MANON,5.021
202505,36,JURI,CAMMY,5.128
202505,36,JURI,JAMIE,5.082
202505,36,JURI,ED,4.969
202505,36,JURI,ZANGIEF,5.048
202505,36,JURI,RYU,4.991
202505,36,JURI,AKUMA,5.078
202505,36,CAMMY,E. HONDA,4.494
202505,36,CAMMY,KIMBERLY,4.922
202505,36,CAMMY,DHALSIM,5.316
202505,36,CAMMY,JP,5.046
202505,36,CAMMY,RASHID,5.184
202505,36,CAMMY,DEE JAY,4.774
202505,36,CAMMY,LUKE,4.955
202505,36,CAMMY,A.K.I.,5.183
202505,36,CAMMY,BLANKA,4.400
202505,36,CAMMY,CHUN-LI,5.128
202505,36,CAMMY,LILY,4.817
202505,36,CAMMY,M. BISON,5.010
202505,36,CAMMY,TERRY,4.939
202505,36,CAMMY,MAI,5.064
202505,36,CAMMY,GUILE,5.407
202505,36,CAMMY,MARISA,4.686
202505,36,CAMMY,KEN,4.964
202505,36,CAMMY,MANON,4.784
202505,36,CAMMY,JURI,4.883
202505,36,CAMMY,JAMIE,4.719
202505,36,CAMMY,ED,4.977
202505,36,CAMMY,ZANGIEF,4.732
202505,36,CAMMY,RYU,5.152
202505,36,CAMMY,AKUMA,5.330
202505,36,JAMIE,E. HONDA,4.837
202505,36,JAMIE,KIMBERLY,5.005
202505,36,JAMIE,DHALSIM,4.598
202505,36,JAMIE,JP,4.788
202505,36,JAMIE,RASHID,5.098
202505,36,JAMIE,DEE JAY,4.772
202505,36,JAMIE,LUKE,4.962
202505,36,JAMIE,A.K.I.,4.892
202505,36,JAMIE,BLANKA,4.796
202505,36,JAMIE,CHUN-LI,5.131
202505,36,JAMIE,LILY,4.879
202505,36,JAMIE,M. BISON,5.217
202505,36,JAMIE,TERRY,4.902
202505,36,JAMIE,MAI,5.068
202505,36,JAMIE,GUILE,4.642
202505,36,JAMIE,MARISA,5.088
202505,36,JAMIE,KEN,4.962
202505,36,JAMIE,MANON,5.113
202505,36,JAMIE,JURI,4.928
202505,36,JAMIE,CAMMY,5.301
202505,36,JAMIE,ED,4.939
202505,36,JAMIE,ZANGIEF,5.039
202505,36,JAMIE,RYU,5.013
202505,36,JAMIE,AKUMA,5.005
202505,36,ED,E. HONDA,4.783
202505,36,ED,KIMBERLY,4.514
202505,36,ED,DHALSIM,4.356
202505,36,ED,JP,4.829
202505,36,ED,RASHID,4.639
202505,36,ED,DEE JAY,4.950
202505,36,ED,LUKE,4.978
202505,36,ED,A.K.I.,4.685
202505,36,ED,BLANKA,4.680
202505,36,ED,CHUN-LI,4.729
202505,36,ED,LILY,4.959
202505,36,ED,M. BISON,4.934
202505,36,ED,TERRY,4.914
202505,36,ED,MAI,4.858
202505,36,ED,GUILE,4.926
202505,36,ED,MARISA,4.971
202505,36,ED,KEN,5.004
202505,36,ED,MANON,5.272
202505,36,ED,JURI,5.057
202505,36,ED,CAMMY,5.036
202505,36,ED,JAMIE,5.074
202505,36,ED,ZANGIEF,5.431
202505,36,ED,RYU,5.097
202505,36,ED,AKUMA,4.948
202505,36,ZANGIEF,E. HONDA,5.338
202505,36,ZANGIEF,KIMBERLY,5.046
202505,36,ZANGIEF,DHALSIM,3.793
202505,36,ZANGIEF,JP,4.389
202505,36,ZANGIEF,RASHID,4.736
202505,36,ZANGIEF,DEE JAY,5.317
202505,36,ZANGIEF,LUKE,4.840
202505,36,ZANGIEF,A.K.I.,4.842
202505,36,ZANGIEF,BLANKA,4.624
202505,36,ZANGIEF,CHUN-LI,5.050
202505,36,ZANGIEF,LILY,4.381
202505,36,ZANGIEF,M. BISON,5.479
202505,36,ZANGIEF,TERRY,5.020
202505,36,ZANGIEF,MAI,5.107
202505,36,ZANGIEF,GUILE,5.123
202505,36,ZANGIEF,MARISA,4.808
202505,36,ZANGIEF,KEN,5.051
202505,36,ZANGIEF,MANON,4.705
202505,36,ZANGIEF,JURI,4.959
202505,36,ZANGIEF,CAMMY,5.284
202505,36,ZANGIEF,JAMIE,4.966
202505,36,ZANGIEF,ED,4.577
202505,36,ZANGIEF,RYU,4.969
202505,36,ZANGIEF,AKUMA,5.041
202505,36,RYU,E. HONDA,5.077
202505,36,RYU,KIMBERLY,4.789
202505,36,RYU,DHALSIM,4.898
202505,36,RYU,JP,4.706
202505,36,RYU,RASHID,4.943
202505,36,RYU,DEE JAY,4.880
202505,36,RYU,LUKE,4.877
202505,36,RYU,A.K.I.,4.917
202505,36,RYU,BLANKA,5.097
202505,36,RYU,CHUN-LI,4.835
202505,36,RYU,LILY,4.945
202505,36,RYU,M. BISON,4.972
202505,36,RYU,TERRY,5.013
202505,36,RYU,MAI,4.984
202505,36,RYU,GUILE,4.928
202505,36,RYU,MARISA,5.034
202505,36,RYU,KEN,5.005
202505,36,RYU,MANON,4.937
202505,36,RYU,JURI,5.012
202505,36,RYU,CAMMY,4.866
202505,36,RYU,JAMIE,5.005
202505,36,RYU,ED,4.921
202505,36,RYU,ZANGIEF,5.052
202505,36,RYU,AKUMA,5.030
202505,36,AKUMA,E. HONDA,4.872
202505,36,AKUMA,KIMBERLY,4.782
202505,36,AKUMA,DHALSIM,4.795
202505,36,AKUMA,JP,5.139
202505,36,AKUMA,RASHID,4.873
202505,36,AKUMA,DEE JAY,4.744
202505,36,AKUMA,LUKE,4.997
202505,36,AKUMA,A.K.I.,5.006
202505,36,AKUMA,BLANKA,4.991
202505,36,AKUMA,CHUN-LI,4.781
202505,36,AKUMA,LILY,4.887
202505,36,AKUMA,M. BISON,4.754
202505,36,AKUMA,TERRY,4.953
202505,36,AKUMA,MAI,4.892
202505,36,AKUMA,GUILE,4.656
202505,36,AKUMA,MARISA,4.980
202505,36,AKUMA,KEN,5.005
202505,36,AKUMA,MANON,5.016
202505,36,AKUMA,JURI,4.931
202505,36,AKUMA,CAMMY,4.676
202505,36,AKUMA,JAMIE,5.007
202505,36,AKUMA,ED,5.056
202505,36,AKUMA,ZANGIEF,4.967
202505,36,AKUMA,RYU,4.979
202505,40,E. HONDA,BLANKA,5.733
202505,40,E. HONDA,DHALSIM,5.666
202505,40,E. HONDA,KIMBERLY,5.097
202505,40,E. HONDA,MAI,5.055
202505,40,E. HONDA,JP,5.002
202505,40,E. HONDA,DEE JAY,5.199
202505,40,E. HONDA,LILY,5.010
202505,40,E. HONDA,LUKE,5.145
202505,40,E. HONDA,RASHID,5.184
202505,40,E. HONDA,KEN,4.685
202505,40,E. HONDA,A.K.I.,5.014
202505,40,E. HONDA,M. BISON,5.620
202505,40,E. HONDA,MARISA,4.841
202505,40,E. HONDA,CHUN-LI,5.061
202505,40,E. HONDA,TERRY,4.911
202505,40,E. HONDA,CAMMY,5.488
202505,40,E. HONDA,ED,5.060
202505,40,E. HONDA,ZANGIEF,4.792
202505,40,E. HONDA,GUILE,5.144
202505,40,E. HONDA,JAMIE,5.325
202505,40,E. HONDA,JURI,5.210
202505,40,E. HONDA,MANON,5.033
202505,40,E. HONDA,RYU,4.998
202505,40,E. HONDA,AKUMA,5.182
202505,40,BLANKA,E. HONDA,4.238
202505,40,BLANKA,DHALSIM,5.513
202505,40,BLANKA,KIMBERLY,5.449
202505,40,BLANKA,MAI,5.028
202505,40,BLANKA,JP,4.927
202505,40,BLANKA,DEE JAY,4.812
202505,40,BLANKA,LILY,5.991
202505,40,BLANKA,LUKE,4.995
202505,40,BLANKA,RASHID,4.739
202505,40,BLANKA,KEN,4.848
202505,40,BLANKA,A.K.I.,5.022
202505,40,BLANKA,M. BISON,5.147
202505,40,BLANKA,MARISA,5.385
202505,40,BLANKA,CHUN-LI,5.338
202505,40,BLANKA,TERRY,4.845
202505,40,BLANKA,CAMMY,5.585
202505,40,BLANKA,ED,5.452
202505,40,BLANKA,ZANGIEF,5.401
202505,40,BLANKA,GUILE,4.647
202505,40,BLANKA,JAMIE,5.403
202505,40,BLANKA,JURI,5.200
202505,40,BLANKA,MANON,5.136
202505,40,BLANKA,RYU,4.963
202505,40,BLANKA,AKUMA,5.149
202505,40,DHALSIM,E. HONDA,4.407
202505,40,DHALSIM,BLANKA,4.466
202505,40,DHALSIM,KIMBERLY,4.740
202505,40,DHALSIM,MAI,5.406
202505,40,DHALSIM,JP,5.898
202505,40,DHALSIM,DEE JAY,4.159
202505,40,DHALSIM,LILY,6.032
202505,40,DHALSIM,LUKE,5.264
202505,40,DHALSIM,RASHID,4.062
202505,40,DHALSIM,KEN,4.852
202505,40,DHALSIM,A.K.I.,5.321
202505,40,DHALSIM,M. BISON,4.577
202505,40,DHALSIM,MARISA,5.864
202505,40,DHALSIM,CHUN-LI,5.242
202505,40,DHALSIM,TERRY,4.657
202505,40,DHALSIM,CAMMY,4.663
202505,40,DHALSIM,ED,5.810
202505,40,DHALSIM,ZANGIEF,6.438
202505,40,DHALSIM,GUILE,4.968
202505,40,DHALSIM,JAMIE,5.096
202505,40,DHALSIM,JURI,4.891
202505,40,DHALSIM,MANON,5.587
202505,40,DHALSIM,RYU,5.057
202505,40,DHALSIM,AKUMA,5.150
202505,40,KIMBERLY,E. HONDA,4.884
202505,40,KIMBERLY,BLANKA,4.612
202505,40,KIMBERLY,DHALSIM,5.262
202505,40,KIMBERLY,MAI,5.213
202505,40,KIMBERLY,JP,5.453
202505,40,KIMBERLY,DEE JAY,5.043
202505,40,KIMBERLY,LILY,5.326
202505,40,KIMBERLY,LUKE,5.014
202505,40,KIMBERLY,RASHID,4.953
